Moves;FPS
214;124.14097034789472
215;121.01763731215793
216;121.02276337326748
217;120.9834746655563
218;121.01434221645836
219;121.0142201793229
220;124.12389219426217
221;121.01238965182719
222;119.01113646709491
223;121.01812548974523
224;120.98445047350289
225;119.99652010091707
226;121.02190899959255
227;121.01434221645836
228;121.02227515826183
229;119.02246846648477
230;121.01385406939337
231;117.06220685672366
232;121.00860673715418
233;120.00168002352034
234;121.04290567529837
235;120.98420652004053
236;121.00555617178756
237;121.03338302426114
238;118.03739227858398
239;121.02642511136952
240;119.01184465383918
241;121.03570250634681
242;120.01716245423096
243;121.01348796167906
244;121.01190152051454
245;121.01177948830168
246;120.98506036146303
247;119.01160859065462
248;124.1399429576962
249;120.01188117623644
250;117.08276580714907
251;121.02288542763436
252;121.04229520400166
253;121.01153542461435
254;121.01556260135054
255;124.14495164554134
256;121.00860673715418
257;119.01090040671976
258;121.03423755994977
259;121.01104730019311
260;121.01983414231731
261;121.02447215680738
262;121.01812548974523
263;121.03228435324885
264;119.01975331172464
265;117.07168592008101
266;118.04099170171828
267;117.08299428049573
268;117.04941826439122
269;120.01788266451702
270;121.02349570316164
271;121.00458002335388
272;117.08619300097767
273;117.08710695321784
274;121.01226761862983
275;117.07202856557497
276;119.02896173020498
277;117.07808230003795
278;117.06688909375595
279;117.07694003806952
280;117.07339916760813
281;121.01385406939337
282;121.02532656667286
283;121.01495240582767
284;124.13557673906185
285;124.18220841500039
286;122.0362976628015
287;121.02178694719517
288;121.0192239037171
289;125.21116340995908
290;119.99184055484227
291;120.01260132313892
292;120.02328451719633
293;120.01164112918953
294;120.00252005292111
295;120.00396013068432
296;122.0374146373709
297;124.14109877286523
298;124.14045665066979
299;120.00348010092293
300;120.02172393203169
301;118.0429656721219
302;118.02659532614682
303;117.08299428049573
304;117.08150921968101
305;121.02654717312242
306;117.08893490050367
307;120.00984080694617
308;119.99484022187046
309;121.01910185673557
310;122.0400209908836
311;124.15342880732008
312;120.01284137402702
313;119.0198713593557
314;118.047146062685
315;120.01164112918953
316;124.14469477992249
317;122.03331916390906
318;124.14302517930908
319;121.02593686682003
320;124.14996073757492
321;117.08185192267915
322;117.07579779838962
323;120.01212122424364
324;120.00372011532357
325;120.00408013872472
326;120.00696040370342
327;119.02482957132216
328;117.06654647834561
329;121.00421397175157
330;124.14649286157666
331;124.14263989323733
332;122.03456018744508
333;121.01702709571236
334;119.01703828083855
335;121.01617280302702
336;120.00756047631
337;121.00848471158636
338;124.14212618219513
339;124.14341046777237
340;124.12607485422944
341;124.14456634751167
342;124.14186932826834
343;120.00768049155145
344;124.13981453511708
345;120.01104101577346
346;118.04424298226975
347;121.01690505316172
348;121.01373203324248
349;121.02874432677761
350;121.01971209410493
351;124.13942926897394
352;119.02176015330002
353;120.00696040370342
354;121.01751526837651
355;117.07739694018223
356;121.02129874006742
357;121.02654717312242
358;121.02593686682003
359;121.01544056175368
360;124.1566401557752
361;121.02190899959255
362;123.07982649847125
363;124.14032822702784
364;117.07831075510632
365;117.0779680728381
366;117.0779680728381
367;117.07705426326336
368;117.08813516654324
369;119.01231678301774
370;117.07568357564747
371;117.0872211982511
372;124.14508007874936
373;121.01263371896026
374;117.09042014970011
375;118.0274079312451
376;117.08265157081013
377;117.08185192267915
378;117.07728271431972
379;118.04470746554078
380;117.08288004371094
381;117.06620386494072
382;122.04821311245318
383;124.14379575862722
384;124.1529150069836
385;124.14174090170353
386;121.01214558567861
387;122.04597878840889
388;124.13429261556126
389;117.08105228547092
390;117.07385604208415
391;120.01296139983118
392;120.01392161490733
393;121.00921686868483
394;124.13698930559838
395;120.00972078738378
396;120.01164112918953
397;120.00780050703295
398;121.00933889572927
399;123.08449750753893
400;121.02300748224744
401;121.01007106316423
402;120.01044090835903
403;121.02081053687857
404;119.01526767525495
405;120.0213638027569
406;120.01320145215973
407;124.14623598957999
408;124.14289675035278
409;120.00480019200768
410;124.15612632885853
411;121.0233736475638
412;124.14263989323733
413;120.00576027649328
414;123.08020521572882
415;120.01068095060461
416;117.07408448065937
417;117.07476980173388
418;119.01963526432773
419;122.04151038573254
420;117.08093805247567
421;117.07694003806952
422;118.02566664830712
423;124.15047451345946
424;119.02624627918995
425;117.08036689084305
426;120.01320145215973
427;117.07568357564747
428;117.08379394423103
429;117.08619300097767
430;120.00960076806145
431;118.04772669590315
432;120.00204003468059
433;120.00288006912166
434;121.01446425383995
435;119.01467748510085
436;117.08082381970334
437;121.02520450738203
438;120.00564026509245
439;120.00732044654724
440;117.07728271431972
441;119.01526767525495
442;124.14199775509887
443;124.14803411587978
444;124.14276832166219
445;124.14495164554134
446;120.00120001200013
447;124.13981453511708
448;120.00348010092293
449;124.13955769075595
450;121.01592872161798
451;124.14302517930908
452;124.14174090170353
453;124.14623598957999
454;121.01141339313986
455;120.00036000108
456;120.00024000048
457;118.03263208835136
458;124.14148404937107
459;119.02305873391205
460;121.01617280302702
461;121.01007106316423
462;121.01446425383995
463;124.14790567655953
464;121.0205664367612
465;120.00684038990222
466;119.01715632308397
467;120.01260132313892
468;121.01373203324248
469;121.02264131914679
470;121.01507444443996
471;121.01226761862983
472;121.01983414231731
473;120.0064803499389
474;124.15047451345946
475;120.01332147868413
476;123.08020521572882
477;121.01348796167906
478;121.018857763511
479;121.02032233762854
480;121.0087287629681
481;121.0049460771709
482;120.00972078738378
483;119.02152405077855
484;120.01068095060461
485;117.08345122986408
486;117.0771684886801
487;117.07271386258004
488;117.0789961256609
489;117.07945304382186
490;120.00612031213592
491;121.01849162552038
492;118.02949753859319
493;117.07785384586116
494;118.03239989377084
495;121.01666096879887
496;117.07762539257591
497;117.08870640397164
498;117.08470785901831
499;119.01467748510085
500;117.08105228547092
501;120.00804053871609
502;120.01260132313892
503;120.00360010800324
504;120.0164422525886
505;120.00840058804117
506;120.01884295834446
507;120.00888065716863
508;121.01129136191149
509;122.05218544609056
510;121.00409195504295
511;120.01092099381043
512;118.04122393010385
513;120.00228004332082
514;120.00768049155145
515;120.00612031213592
516;120.0018000270004
517;120.0114010831029
518;120.01056092936179
519;120.0074404613086
520;120.00384012288393
521;120.01380158718253
522;120.00624032449687
523;124.12851438856363
524;123.08576000328229
525;119.01385122871883
526;123.06859227990721
527;117.08733544350731
528;122.04523403190669
529;120.00948074897917
530;124.13365056377366
531;124.14161247540444
532;124.1387871640494
533;120.0050402116889
534;124.12851438856363
535;124.14649286157666
536;122.03406377500173
537;124.13377897359985
538;120.00996082674862
539;122.04324805900384
540;118.06375442739079
541;122.04374454617016
542;121.01434221645836
543;121.01104730019311
544;124.15394261190926
545;121.01836958001583
546;119.99088069306733
547;121.02703542259616
548;120.0153619663317
549;121.01617280302702
550;121.00946092301983
551;121.03789999243513
552;121.01653892698668
553;123.0896739046814
554;121.01641688542065
555;120.00660036301997
556;123.07553453243092
557;124.13557673906185
558;121.01617280302702
559;120.00288006912166
560;121.0350921077051
561;121.01190152051454
562;117.08093805247567
563;117.05626894848353
564;118.02276462424994
565;122.02972033838842
566;121.01751526837651
567;117.07259964585539
568;117.07831075510632
569;117.03263747677633
570;117.07728271431972
571;117.09167692845114
572;119.01184465383918
573;118.04493970854705
574;117.07762539257591
575;117.06483343137513
576;120.00960076806145
577;121.0140981424336
578;117.08333699218761
579;119.9590939489634
580;120.02112371777433
581;120.02448499493897
582;117.08139498579412
583;118.04563644304888
584;124.15869550597255
585;123.08550750206169
586;119.95070026219224
587;124.14854787581835
588;124.13275170242896
589;123.0752820731621
590;124.15317190662026
591;119.99736005807873
592;124.14572224877561
593;118.03379307495736
594;121.01299982150583
595;124.14212618219513
596;124.12658843243635
597;122.02674216054449
598;118.03994668529074
599;123.08096265723593
600;120.99957750980853
601;120.0014400172802
602;120.00564026509245
603;117.111331887659
604;121.02203105223613
605;121.00519011427932
606;117.04188343798829
607;119.00440911335765
608;124.14572224877561
609;120.00864062212479
610;121.00836268626465
611;117.06940166804385
612;121.01226761862983
613;121.03594666752737
614;121.01836958001583
615;123.13653378866488
616;121.02618098860236
617;119.98236259269888
618;122.02512904157396
619;120.00372011532357
620;124.1387871640494
621;121.0061662725563
622;117.07751116626763
623;124.14084192318992
624;123.08487625354253
625;121.02178694719517
626;117.98655936444574
627;121.01873571726796
628;121.00946092301983
629;121.00885078902813
630;121.02227515826183
631;121.01287778707784
632;122.04436516080871
633;120.98640213661986
634;121.06268827770167
635;121.03936502749107
636;120.00120001200013
637;120.99969951741286
638;121.02044438707179
639;121.05010970166192
640;120.9884758476755
641;117.08756393468856
642;118.03994668529074
643;120.99811343774799
644;119.00771368330857
645;120.01668231884231
646;120.99286747046261
647;121.00775256334755
648;121.0079966117761
649;121.01641688542065
650;121.04046382705738
651;121.01238965182719
652;121.01446425383995
653;120.0043201555256
654;121.01800344497916
655;121.01788140045926
656;121.0071424465829
657;121.02935466139516
658;124.13557673906185
659;124.13365056377366
660;120.00708041774465
661;123.08399251649325
662;118.03309648025306
663;121.04852230016402
664;120.99957750980853
665;121.03228435324885
666;121.02154284313893
667;121.01141339313986
668;121.00958295055649
669;117.08002419653833
670;121.0231295371067
671;118.05016541779429
672;121.00628829344832
673;121.02361775900567
674;121.0277678041932
675;121.02630304986283
676;121.02435009923997
677;121.02520450738203
678;119.02506568695813
679;121.0151964832984
680;120.00672037634108
681;121.02886639320867
682;120.99091559875379
683;121.01653892698668
684;121.00994903464313
685;121.01910185673557
686;124.15805320172579
687;121.01397610579042
688;120.01176115259295
689;121.02642511136952
690;121.01849162552038
691;121.01690505316172
692;121.00470204104681
693;121.01434221645836
694;121.02764573997815
695;119.01928112354202
696;120.00516022188954
697;118.03739227858398
698;121.01910185673557
699;121.03570250634681
700;121.00043156820593
701;121.02630304986283
702;117.08539330447178
703;117.07465558099761
704;118.03031018365516
705;120.01272134846293
706;117.08025265918523
707;117.07271386258004
708;117.08402242159029
709;117.08950614573546
710;118.04598481338405
711;117.0753409087583
712;117.08082381970334
713;120.00936073013695
714;121.0087287629681
715;120.00396013068432
716;121.01971209410493
717;117.07819652746069
718;118.04377850265402
719;124.13660405699112
720;124.13557673906185
721;124.15779628188785
722;120.00384012288393
723;120.00036000108
724;124.1567686131689
725;124.1494469659427
726;124.1494469659427
727;124.13711772233216
728;123.08866384178184
729;120.01584209115603
730;124.13454943813599
731;120.00984080694617
732;120.01344150544861
733;121.00848471158636
734;123.08677001852456
735;124.13596198129271
736;121.0136099973377
737;118.05306878952318
738;117.06540444146144
739;120.01236127321114
740;120.00516022188954
741;121.00433598870626
742;117.08002419653833
743;118.03414137539284
744;120.01560202826367
745;121.0136099973377
746;121.00104161729992
747;121.0018956963659
748;119.01751045122514
749;120.006000300015
750;117.0858502725661
751;118.04853959200457
752;117.07865343938057
753;117.08824941358301
754;124.1251761025936
755;124.15330035683728
756;119.99976000048
757;123.08626500883143
758;118.04459134438034
759;120.0050402116889
760;120.00624032449687
761;119.01798262535817
762;117.07351338589284
763;117.0908771570335
764;117.09898963088447
765;120
766;120.01164112918953
767;120.00708041774465
768;119.99892000971991
769;120.01272134846293
770;121.00079759692416
771;118.05341720372773
772;118.04749444193047
773;118.02299678092277
774;119.01172662212983
775;120.00132001452016
776;121.02325159221215
777;120.00336009408264
778;120.97652248953553
779;119.03250380904012
780;119.01869089358242
781;123.08033145533261
782;121.02129874006742
783;123.09219913445669
784;121.01116933092925
785;121.03155191698849
786;119.01857284829298
787;120.02388475306586
788;121.02007823948058
789;122.03964864785155
790;120.02088363375228
791;119.01798262535817
792;120.01584209115603
793;120.01740252336589
794;121.02093258730652
795;121.03374925236444
796;123.08815881654839
797;123.07629191645171
798;121.01263371896026
799;120.01788266451702
800;117.07682581309855
801;121.01507444443996
802;123.08298254683308
803;123.08626500883143
804;123.07831165274685
805;120.00288006912166
806;120.00372011532357
807;120.00900067505063
808;120.00120001200013
809;118.98788901602965
810;121.0090948418865
811;120.0031200811221
812;120.02976738231081
813;118.02613098540017
814;118.04099170171828
815;118.04726218887168
816;119.02317678810006
817;122.03902808118036
818;117.05935201795691
819;119.02742689484225
820;118.03774060026126
821;119.02364900719398
822;118.04807507857575
823;123.07730177631316
824;120.01212122424364
825;121.02715748558012
826;119.99184055484227
827;119.01633003228318
828;120.0021600388807
829;123.09535581738393
830;122.02748669137723
831;123.07742800996107
832;123.11733081626791
833;121.02764573997815
834;118.04505583039287
835;121.05072025178549
836;120.00852060496295
837;122.04734419893717
838;123.09396685694942
839;123.08197259374744
840;121.01849162552038
841;121.01714913850917
842;121.01165745633496
843;124.14854787581835
844;122.04151038573254
845;124.12671682765212
846;121.00043156820593
847;123.1083630588735
848;121.01836958001583
849;121.02129874006742
850;123.06922336141021
851;124.14520851222314
852;123.0747771577316
853;123.08247756821847
854;119.00735961346409
855;121.00982700636814
856;118.02299678092277
857;121.01019309193144
858;121.01592872161798
859;120.00324008748237
860;121.01861367127108
861;121.00897281533426
862;121.03997546923163
863;118.04702993672679
864;121.01287778707784
865;120.01416167107719
866;121.01849162552038
867;121.02447215680738
868;121.00384792236393
869;121.02117668890095
870;121.01263371896026
871;121.02703542259616
872;120.01092099381043
873;123.10470054781592
874;121.02410598484374
875;121.01238965182719
876;120.00096000768006
877;121.01019309193144
878;121.01812548974523
879;121.01434221645836
880;123.07692307692308
881;121.01251168527065
882;119.00653345868689
883;118.0327481859842
884;118.03239989377084
885;118.04215285278373
886;118.03239989377084
887;118.04970089157037
888;119.00901195743047
889;119.00429109639646
890;118.02856881508168
891;118.04075947424646
892;118.03994668529074
893;118.03855335883623
894;121.01190152051454
895;121.0189798100002
896;118.04505583039287
897;118.0325159909469
898;118.0541140383066
899;120.00108000972008
900;120.00960076806145
901;120.02016338744909
902;119.99652010091707
903;120.00348010092293
904;119.9930404036566
905;120.01056092936179
906;120.00948074897917
907;119.02719076983811
908;119.9868014518403
909;123.0727575374372
910;123.08374002252432
911;121.01751526837651
912;121.01812548974523
913;119.02872559911125
914;118.0390177973329
915;118.04145615940318
916;119.02896173020498
917;119.01739240827726
918;122.02450862255684
919;119.02530180353088
920;122.04126215073316
921;119.01774653782334
922;119.00735961346409
923;119.02046160102357
924;120.01188117623644
925;121.01788140045926
926;118.04168838961627
927;118.0390177973329
928;118.04319790827454
929;118.04238508573812
930;121.02081053687857
931;120.00888065716863
932;120.00636033709786
933;121.01141339313986
934;118.04470746554078
935;118.04842346330464
936;120.00360010800324
937;118.0384372497831
938;121.0237398150959
939;122.04722006944486
940;120.01932311102088
941;123.08601250553887
942;118.03994668529074
943;120.0164422525886
944;122.04287569628003
945;122.01706408641249
946;123.08475000461567
947;123.05016755331148
948;123.07566076245372
949;123.07187397440104
950;123.08273005700782
951;123.05155552547629
952;123.07780671245845
953;121.01531852240296
954;123.08992642299648
955;121.0214207914801
956;122.03356736659697
957;123.10507941816437
958;120.9890857762206
959;122.01408652628946
960;123.08752754083429
961;118.98954081936198
962;119.02400317397341
963;121.01202355297352
964;120.04105404048184
965;120.9982354423998
966;120.98810989350022
967;120.98493838337909
968;118.06735545849982
969;121.01129136191149
970;119.98968088744368
971;121.01141339313986
972;118.0234610970084
973;121.01580668128268
974;121.01324389110019
975;121.02837812896179
976;121.02459421462098
977;119.98392215443131
978;123.07755424386792
979;120.00612031213592
980;120.9940874222613
981;119.00063268669712
982;118.04145615940318
983;118.06909797176968
984;121.04717914679895
985;123.07692307692308
986;121.03265057470337
987;122.06546981473514
988;119.98104299520676
989;121.0018956963659
990;118.02822054753291
991;118.01255063476
992;121.0206884866968
993;118.05899211070785
994;119.01420533719204
995;121.01641688542065
996;119.98728134817709
997;121.01385406939337
998;119.99676008747764
999;123.09472446784612
1000;121.99920090523408
1001;121.0233736475638
1002;120.01116103797654
1003;118.00048183530083
1004;121.01788140045926
1005;119.03238573634921
1006;119.02152405077855
1007;121.02569274602254
1008;119.02707270768737
1009;118.01359516616314
1010;123.07831165274685
1011;118.02485406718564
1012;120.01440172820739
1013;123.07591322327612
1014;120.01992330726901
1015;121.02044438707179
1016;118.0306584635359
1017;122.05057165436499
1018;119.01267088235994
1019;122.03046490556368
1020;123.0895476459124
1021;120.97408331888366
1022;119.99484022187046
1023;123.09649226287256
1024;121.018857763511
1025;120.0021600388807
1026;121.04339405676936
1027;118.0426173196063
1028;123.07136908693352
1029;122.02761078073266
1030;120.99847945244154
1031;119.01137252840653
1032;121.02093258730652
1033;121.02715748558012
1034;119.04006094851121
1035;123.08449750753893
1036;121.02081053687857
1037;120.99225750378857
1038;118.06270900788954
1039;119.98392215443131
1040;119.0282533397344
1041;121.00958295055649
1042;122.04821311245318
1043;121.00543415237206
1044;118.04041113475198
1045;120.99872346346746
1046;121.02178694719517
1047;120.02124376014555
1048;120.02412484909466
1049;118.0527203773752
1050;121.01031512094477
1051;120.00084000588004
1052;121.00372590639354
1053;121.01397610579042
1054;121.03692332210044
1055;119.98932095043541
1056;120.0050402116889
1057;123.0523126144002
1058;121.00811863635951
1059;122.05019924695027
1060;121.01214558567861
1061;121.01788140045926
1062;121.0260589275881
1063;121.0142201793229
1064;119.02931592860224
1065;119.00877590548323
1066;119.99364033706213
1067;120.991403560777
1068;121.01251168527065
1069;119.9968800811179
1070;121.01946799841868
1071;121.01544056175368
1072;121.0079966117761
1073;118.04517195246714
1074;121.01775935618552
1075;120.02676596881105
1076;120.9940874222613
1077;121.03497002871555
1078;119.98620158681751
1079;121.03252850063895
1080;121.01641688542065
1081;121.00348187519096
1082;121.02569274602254
1083;121.02361775900567
1084;118.06921414114977
1085;120.99713740939079
1086;122.06559398135245
1087;121.02117668890095
1088;118.03100674547204
1089;123.08159386561336
1090;123.08033145533261
1091;121.03631291114523
1092;120.97652248953553
1093;121.0311857021826
1094;120.98481640554111
1095;122.05777197777329
1096;118.02624707024431
1097;121.00067558710536
1098;121.02117668890095
1099;119.99196053864391
1100;121.0020177086453
1101;120.00396013068432
1102;118.03971446193071
1103;121.01629484410076
1104;118.03437357682513
1105;121.03033120958722
1106;122.04622704259617
1107;121.01666096879887
1108;118.03332867757426
1109;122.06919492314218
1110;118.05144288376064
1111;121.0350921077051
1112;120.99884546934948
1113;123.07149530841204
1114;121.03399340566459
1115;121.01592872161798
1116;120.0074404613086
1117;119.03073274327154
1118;121.0109252697031
1119;117.08904914910413
1120;121.0020177086453
1121;123.07338866165895
1122;121.01678301085722
1123;120.00660036301997
1124;120.9992114884718
1125;122.02847941328707
1126;121.02471627268079
1127;123.08437125938903
1128;121.01995619077586
1129;121.03362717608375
1130;120.97201010116284
1131;118.02125562813863
1132;121.01617280302702
1133;120.99640539845629
1134;123.07591322327612
1135;121.02459421462098
1136;120.0019200307205
1137;121.00982700636814
1138;121.0136099973377
1139;121.0189798100002
1140;118.0384372497831
1141;121.02044438707179
1142;119.01408730080017
1143;118.04087558786816
1144;121.0065323359706
1145;118.03716006527455
1146;121.01263371896026
1147;121.0580473336965
1148;123.07566076245372
1149;121.02239721164396
1150;121.018857763511
1151;121.00604425191038
1152;119.99436026506754
1153;123.08639126086622
1154;121.02276337326748
1155;121.02581480629819
1156;121.01165745633496
1157;123.09863893938213
1158;121.0231295371067
1159;120.01176115259295
1160;123.09409312478459
1161;118.04761056880257
1162;123.08007897638402
1163;121.02251926527228
1164;121.01946799841868
1165;120.00972078738378
1166;121.0079966117761
1167;121.03240642682078
1168;121.0248383309868
1169;122.03877985627899
1170;120.98298676748583
1171;118.03042627672036
1172;118.02485406718564
1173;121.01507444443996
1174;121.02862226059278
1175;121.01470832934153
1176;120.0157220595898
1177;121.00384792236393
1178;120.02628575658069
1179;121.01385406939337
1180;120.0043201555256
1181;122.0309612887283
1182;122.04870964001734
1183;121.0090948418865
1184;121.00262777373315
1185;119.99148060487705
1186;121.02117668890095
1187;120.03553051703304
1188;124.1251761025936
1189;117.07739694018223
1190;121.01129136191149
1191;122.02153069909185
1192;121.0260589275881
1193;119.99412028810588
1194;121.01873571726796
1195;124.15060295809504
1196;119.0216421019222
1197;119.01219875037191
1198;116.13053071652537
1199;117.04667821527225
1200;117.05992297457068
1201;117.07728271431972
1202;118.02972972175475
1203;117.04039941986976
1204;118.02891708468574
1205;116.14390617120966
1206;119.01703828083855
1207;118.03588290840416
1208;118.04981702278361
1209;118.02671141190437
1210;118.0325159909469
1211;118.03669564139665
1212;121.02837812896179
1213;118.03750838558132
1214;121.03374925236444
1215;118.03402527501927
1216;120.00912069317268
1217;119.02081574883434
1218;119.00157677089221
1219;119.00794973104203
1220;119.03746307358698
1221;119.03970668616273
1222;118.99992463338107
1223;123.09156781729929
1224;120.00288006912166
1225;120.00024000048
1226;121.0277678041932
1227;123.06770877667621
1228;121.01397610579042
1229;120.0153619663317
1230;118.03739227858398
1231;118.97974865528097
1232;121.03240642682078
1233;122.04560640902162
1234;123.09017894234763
1235;124.13454943813599
1236;120.00360010800324
1237;120.01476181570334
1238;120.00156002028027
1239;122.08211039274832
1240;120.006000300015
1241;124.15792474167392
1242;123.08866384178184
1243;118.02972972175475
1244;117.08402242159029
1245;118.04319790827454
1246;117.07499824387503
1247;119.01916307708177
1248;124.18516421935654
1249;123.08273005700782
1250;119.02294067995823
1251;122.03356736659697
1252;117.08733544350731
1253;122.03753874691856
1254;122.04188274012503
1255;121.02911052680946
1256;119.99856001727979
1257;118.03541849457628
1258;121.00128563865991
1259;118.0356507010334
1260;124.13942926897394
1261;124.1500891811474
1262;121.00860673715418
1263;125.24121980773386
1264;120.99738141500387
1265;120.0050402116889
1266;119.00960209139541
1267;118.04970089157037
1268;117.07773961910709
1269;120.00564026509245
1270;117.08470785901831
1271;118.03692785287878
1272;117.076254691587
1273;118.04679768549579
1274;118.04250120255799
1275;117.0899631459341
1276;120.00540024301094
1277;117.0789961256609
1278;118.0464493103628
1279;120.01044090835903
1280;118.04377850265402
1281;120.01104101577346
1282;118.04087558786816
1283;124.14841943543506
1284;124.15407106372105
1285;120.00840058804117
1286;124.13904400522212
1287;124.13955769075595
1288;123.07099042405136
1289;119.99004082661139
1290;120.00876063952668
1291;120.00804053871609
1292;120.00708041774465
1293;120.00768049155145
1294;120.01164112918953
1295;120.01092099381043
1296;120.01848284635834
1297;119.99844002027973
1298;120.0114010831029
1299;121.01312185617994
1300;119.98848110581385
1301;118.03739227858398
1302;121.0189798100002
1303;118.04761056880257
1304;121.01068120946142
1305;118.05121061516486
1306;118.05771448135279
1307;120.01176115259295
1308;119.98884103778349
1309;120.0102008670737
1310;120.00732044654724
1311;120.0018000270004
1312;120.00816055491774
1313;120.00576027649328
1314;120.99847945244154
1315;124.15342880732008
1316;124.14302517930908
1317;122.06236573139769
1318;124.14302517930908
1319;122.04362042399988
1320;119.99676008747764
1321;117.06997272269635
1322;121.00848471158636
1323;123.08866384178184
1324;123.0727575374372
1325;120.01860288344693
1326;120.00636033709786
1327;120.00384012288393
1328;119.98944092919822
1329;119.9920805226855
1330;119.96077282728548
1331;123.08475000461567
1332;121.00897281533426
1333;121.02007823948058
1334;121.01629484410076
1335;121.01446425383995
1336;118.02961363005979
1337;124.15150207798577
1338;119.02294067995823
1339;120.01128106041968
1340;121.01531852240296
1341;118.04087558786816
1342;119.97288612773514
1343;120.0079205227545
1344;120.00024000048
1345;120.01920307249159
1346;120.00132001452016
1347;120.02928714606364
1348;118.05364948100664
1349;117.07488402269301
1350;117.08333699218761
1351;118.04377850265402
1352;121.01629484410076
1353;119.99496021167111
1354;121.01580668128268
1355;119.01751045122514
1356;120.01284137402702
1357;118.03332867757426
1358;120.0102008670737
1359;120.02832668509768
1360;119.99868001451983
1361;120.02004334723898
1362;119.98632155934223
1363;119.98800119988002
1364;120.00096000768006
