Moves;FPS
1382;118.06571283881688
1383;117.10349820086444
1384;119.02302751300893
1385;119.99861158631222
1386;120.00718059493808
1387;120.99709606969432
1388;119.99682653020747
1389;118.0558062479816
1390;123.04776083582988
1391;119.0293500800743
1392;119.0383667542566
1393;121.00508221345297
1394;122.02537926193807
1395;122.02820969488914
1396;122.02611762309259
1397;122.02131843530348
1398;119.99397055090124
1399;122.01405884304454
1400;119.01787628829474
1401;121.00387212390797
1402;121.0037511162846
1403;122.0300557001651
1404;121.00484019360775
1405;121.0019360309765
1406;121.01524792123807
1407;119.01202316505099
1408;118.05304191468375
1409;118.0480894745982
1410;117.1083717000361
1411;114.34014397408542
1412;115.24248542801631
1413;115.24500993869155
1414;115.23403461020898
1415;113.4645896707839
1416;115.25291346982708
1417;115.23502230416713
1418;116.16765777200033
1419;115.24182687820368
1420;121.01476380118375
1421;114.33560618659571
1422;115.25181569234432
1423;116.16843847537085
1424;115.24138784917665
1425;116.16631944777797
1426;120.01301298124227
1427;120.01098943605746
1428;118.0480894745982
1429;114.34543851475671
1430;115.24402207351616
1431;113.44373940566732
1432;113.45214241713072
1433;120.00503822805123
1434;117.07902350288828
1435;119.02056891831943
1436;116.17524219177557
1437;114.34014397408542
1438;115.24303422527632
1439;115.24347326684769
1440;115.24643688495549
1441;120.00456215690845
1442;120.01372718995297
1443;120.04146887106455
1444;120.018488798605
1445;115.24457088541166
1446;120.01325104986799
1447;120.00503822805123
1448;119.99944463066947
1449;120.01241781381016
1450;121.00338809486665
1451;122.02931729135256
1452;120.0024198835084
1453;123.05113944338173
1454;122.01934964695063
1455;121.00629232720101
1456;123.02986982219642
1457;122.02956342663047
1458;122.02562538133007
1459;123.0470100593473
1460;122.02144148668503
1461;122.02094928264792
1462;122.01602746066496
1463;122.022425906672
1464;123.05101430646008
1465;122.02882502377545
1466;122.02870195750174
1467;122.01799614181112
1468;122.02254896028721
1469;119.98730712784102
1470;121.00242004840096
1471;120.000277686593
1472;122.01787309737833
1473;121.04527093132832
1474;119.98861595610599
1475;119.99420854398433
1476;121.0209366220356
1477;120.00789473423211
1478;119.04937597465528
1479;121.00399313177334
1480;122.003355596425
1481;121.03292095449963
1482;119.04914171472088
1483;121.01246428382123
1484;121.00060500302502
1485;121.02698901855113
1486;122.0273482448736
1487;122.02673293088043
1488;121.01101200209219
1489;119.02712539655215
1490;121.00713942122586
1491;121.02287332305806
1492;119.04433958922816
1493;121.02347855483964
1494;119.02185674096516
1495;120.03658635789157
1496;120.00432412275352
1497;119.04059185801704
1498;119.9998016532204
1499;119.99182865563535
1500;120.00491920991142
1501;120.00420510603016
1502;121.00399313177334
1503;122.01885745978925
1504;121.04224374306634
1505;119.01260845146892
1506;119.01787628829474
1507;121.01319043775771
1508;120.99068371735376
1509;122.03694794670314
1510;121.00665536604514
1511;120.99649110175805
1512;119.02255920142748
1513;121.00435615682164
1514;120.97423248847996
1515;121.00895466264504
1516;120.99637010889673
1517;120.00896595910967
1518;121.00907568067605
1519;121.02251018689476
1520;119.03368259717723
1521;118.04187071976274
1522;119.07538455936695
1523;118.05465442670805
1524;118.0515446215326
1525;114.31832267622028
1526;113.43374250727945
1527;112.57499960459194
1528;113.44746210526611
1529;115.25192546915153
1530;117.08616089960877
1531;119.99349456756724
1532;115.2712494450785
1533;120.01301298124227
1534;115.25664606970074
1535;113.43119039003456
1536;113.43491226606393
1537;119.00804337007173
1538;118.07562109240442
1539;118.06939943658453
1540;121.00992281367073
1541;120.98850609192127
1542;119.00570243853502
1543;121.02638375165786
1544;119.04726766843467
1545;121.00484019360775
1546;119.00113788691351
1547;118.05684290634483
1548;113.45437633848034
1549;117.11018519862759
1550;114.32329115024348
1551;113.43097771878116
1552;113.44076142189088
1553;116.16999991359256
1554;114.34392573881769
1555;114.34489823304057
1556;115.23952201312969
1557;115.24500993869155
1558;113.43267911113777
1559;113.46288732103808
1560;113.44352668735526
1561;113.42140833769209
1562;113.45437633848034
1563;112.55122941289186
1564;112.56641185724347
1565;113.43416787131878
1566;114.3325811950306
1567;117.10009832537182
1568;118.05672772118318
1569;119.01916405267139
1570;118.0558062479816
1571;113.44054871474671
1572;118.04164040809239
1573;118.04682263806356
1574;117.10701161295069
1575;118.05684290634483
1576;121.0134324910065
1577;119.02396414722773
1578;120.98632854487443
1579;120.01539371000314
1580;122.0434716828887
1581;121.01754754439393
1582;121.00580827879739
1583;119.02279335675755
1584;115.25082771048992
1585;118.04889565745918
1586;117.10032497759609
1587;113.4615041994822
1588;115.24511970253425
1589;115.23601001505688
1590;114.34759969267901
1591;114.34198079999697
1592;116.16431201926216
1593;116.1649811543919
1594;115.2453392308469
1595;116.13844470466282
1596;115.26916302203355
1597;116.14569085088718
1598;115.2439123117643
1599;115.2356807762123
1600;113.44171861391095
1601;117.10610490577798
1602;121.01766857961262
1603;120.00146778654813
1604;120.99443425602422
1605;119.99563652230827
1606;117.1105252358664
1607;119.03075518619951
1608;119.01494965470911
1609;115.24841271504306
1610;113.44139954810947
1611;118.06283284449466
1612;118.0632936341443
1613;112.58442668939445
1614;118.03588290840416
1615;113.46363209276636
1616;117.10644491932237
1617;113.44969584230304
1618;115.24468064841801
1619;113.43321080671637
1620;112.55583606661072
1621;113.4485257785991
1622;112.57856076218476
1623;113.45395082286932
1624;119.04609641946729
1625;119.01377904157515
1626;117.1048582063407
1627;116.1541644147798
1628;115.25390148744209
1629;114.32912425780556
1630;113.46842014448937
1631;114.33495796064231
1632;111.71028445500615
1633;111.71657597004149
1634;111.6981159943394
1635;113.45192966730455
1636;113.46618567006472
1637;113.45426995927835
1638;113.43799629123377
1639;112.58222689505662
1640;110.8458546398609
1641;110.84118382048491
1642;113.4423567508984
1643;111.70626238231607
1644;112.55049657093053
1645;112.56075722691226
1646;110.02270468542144
1647;114.3391715607297
1648;113.42608650004593
1649;115.24259518705016
1650;116.17646917627043
1651;116.14970449019398
1652;114.33290529361352
1653;115.24511970253425
1654;113.43586935937796
1655;115.2414976061198
1656;115.25708521499257
1657;115.22942559559804
1658;113.4502276974198
1659;109.16843426300932
1660;109.17316216906322
1661;108.35458635412786
1662;111.70502487975554
1663;109.18882628328454
1664;110.8470731792223
1665;109.1757232891668
1666;111.69894089095138
1667;109.19414719371042
1668;110.83773172872053
1669;112.57342857727654
1670;112.57311437707527
1671;112.5632703258102
1672;112.56149020249904
1673;109.18399849849443
1674;107.56043162845604
1675;108.34255588147862
1676;109.19335887796153
1677;114.3481399999244
1678;107.57716661302626
1679;113.44884488448845
1680;115.24522946658603
1681;115.24874202664436
1682;113.44554754352887
1683;115.23743673845674
1684;113.45448271788183
1685;114.33949569667716
1686;114.32393924391249
1687;113.4535253104501
1688;115.24544899531685
1689;114.35375949797755
1690;114.338523294348
1691;117.09907840122015
1692;115.23611976175647
1693;114.35851488928962
1694;113.4419313254424
1695;115.24314398535554
1696;118.04716813624009
1697;114.33787503531717
1698;118.05868589949986
1699;114.33841525066572
1700;115.2526939126575
1701;113.44565390637452
1702;116.15806712976296
1703;114.3075231354648
1704;116.1733459939878
1705;115.24215615216917
1706;116.17089218285106
1707;114.33171694112578
1708;116.16386593345827
1709;113.44065506821909
1710;114.34695133072447
1711;113.44108048410278
1712;111.7055405024903
1713;109.97320652786412
1714;112.56316561111566
1715;111.69553827095307
1716;111.69461031965889
1717;111.69729110991106
1718;111.69636312949208
1719;112.55960542741953
1720;112.55437027225135
1721;107.55354788932829
1722;110.87510698073339
1723;109.18222513374823
1724;110.00420016036976
1725;107.5575632967371
1726;108.33450471881824
1727;107.55526874150557
1728;107.54628267607148
1729;107.55947550088491
1730;107.56559501108993
1731;109.1793681672664
1732;109.21445024514583
1733;108.36331982224833
1734;107.56492565574601
1735;108.3324678673366
1736;109.14411172027356
1737;110.00740049785168
1738;108.36865763475105
1739;108.36467848826796
1740;111.69450721491131
1741;107.55985794987355
1742;109.1850822497541
1743;113.42938270979982
1744;113.43661377645488
1745;111.70894373192807
1746;111.69605380611226
1747;110.8612914515866
1748;110.84656545123255
1749;109.1766098587381
1750;107.54752534033014
1751;107.56483003423406
1752;106.77180306690974
1753;107.55899744347374
1754;107.56081408424411
1755;106.79630502436898
1756;106.77952939349227
1757;102.23575226502886
1758;103.7115003197057
1759;102.99266028339154
1760;107.56110092787006
1761;107.55937988906273
1762;103.71656747877024
1763;103.73995394288987
1764;102.99388761068651
1765;105.21162753692624
1766;105.22050217136855
1767;105.2279140957574
1768;107.56205708433932
1769;106.78725683835586
1770;105.98323537913093
1771;105.98611319141705
1772;107.56683812168743
1773;106.79328879200021
1774;107.55871061106681
1775;107.56463879172018
1776;107.55087111761354
1777;106.01555011556572
1778;105.2154699783743
1779;106.77962362388863
1780;103.71798992821172
1781;103.72083494414933
1782;102.25406840205623
1783;105.99084799686057
1784;105.97859407570901
1785;107.56358697004931
1786;102.26832842839781
1787;102.25717934134545
1788;102.25596950912909
1789;105.98379236286047
1790;104.4679473343406
1791;104.48030546242033
1792;105.99381907117879
1793;105.23203228275239
1794;105.99038378154418
1795;105.22050217136855
1796;102.27195888836297
1797;107.56358697004931
1798;104.46064207899124
1799;103.7181677371353
1800;108.36496963541904
1801;108.36302868396236
1802;108.36118484447931
1803;107.54953278171978
1804;107.56416068841062
1805;107.55517313716219
1806;107.55851939031209
1807;107.5584237801897
1808;106.7667156087644
1809;108.35904995083544
1810;108.34798866733765
1811;106.78075440161741
1812;106.77048404972504
1813;109.17119215844079
1814;108.36516373438893
1815;109.1777919738984
1816;109.17838304107813
1817;109.19454135585327
1818;108.36137892989109
1819;102.2526858231299
1820;102.25933982722397
1821;102.98652408565415
1822;106.77123776984004
1823;107.55412150060221
1824;105.98583468662353
1825;106.77161463388808
1826;107.55488632515176
1827;107.56310887608997
1828;107.55937988906273
1829;105.99214782137958
1830;106.0010617627013
1831;105.98880547988402
1832;104.44765748073976
1833;102.26227823453051
1834;102.98827721039653
1835;102.25389557764578
1836;102.26054973919334
1837;103.71345600663766
1838;105.9990188520569
1839;106.77331055502708
1840;105.99261205214836
1841;104.46984145622325
1842;106.78603168103277
1843;106.77217993494838
1844;106.76841137427711
1845;106.76765769406566
1846;106.77057826415746
1847;106.78461807289948
1848;102.26175967979393
1849;105.98100750275464
1850;107.56635999882654
1851;108.36167005931235
1852;108.36021442784912
1853;107.54962837603617
1854;107.55995356254567
1855;107.57668839834314
1856;107.56798563389547
1857;107.56148338841786
1858;108.37593731750746
1859;108.37380184253377
1860;108.36234936737881
1861;103.7108780711491
1862;107.55698964875087
1863;108.36836646778235
1864;108.35652700316294
1865;106.76718664933685
1866;108.36545488414748
1867;107.55220948681597
1868;107.57573198173168
1869;107.56808126101795
1870;106.77217993494838
1871;106.77246258772328
1872;105.99140506060782
1873;103.72857062029685
1874;105.98407085692062
1875;105.21803176193247
1876;105.99669745826928
1877;103.72279098314634
1878;103.70945581677196
1879;103.72332446113161
1880;102.26729120146318
1881;102.26538967339309
1882;103.71932350999906
1883;102.25251300339292
1884;103.73114943543679
1885;105.21903821103287
1886;104.4712846428075
1887;105.23770675730445
1888;105.22544333827284
1889;105.2239792404394
1890;104.4674963630634
1891;105.2193127004928
1892;103.72039040012069
1893;103.7245692644385
1894;103.72999339900042
1895;105.99391191993517
1896;106.77698523565505
1897;107.55918866592827
1898;102.99572865647605
1899;102.26003120198638
1900;103.71772321596944
1901;103.7167452828167
1902;105.98592752139207
1903;105.98861980042605
1904;102.25674725512467
1905;105.22644992916781
1906;101.53928521378215
1907;102.25605592476659
1908;102.25519177496422
1909;105.23102558505407
1910;103.7181677371353
1911;107.5684637712081
1912;107.56454317071827
1913;107.56043162845604
1914;106.76954191454554
1915;103.72003476764141
1916;103.71994585990264
1917;104.45820722091098
1918;102.98354391056603
1919;105.22068516927486
1920;105.21940419729769
1921;105.19351694963143
1922;107.5606228560101
1923;105.99734743828064
1924;105.22910376111427
1925;105.21647637846627
1926;105.22699898686402
1927;105.17276147165377
1928;104.4665042399587
1929;103.72092385341233
1930;102.99064402347847
1931;102.25821636317386
1932;102.25795710574486
1933;102.26366107287258
1934;102.25985835741933
1935;103.72225751064867
1936;102.2585620417908
1937;101.55309086483787
1938;105.23001890661662
1939;102.25890772274484
1940;102.26910636240622
1941;104.46722578216598
1942;102.25778426818921
1943;102.99125765944281
1944;104.47029244774758
1945;103.71887897892621
1946;105.23029345337125
1947;105.22187467118164
1948;103.71950132349512
1949;104.46911987788337
1950;104.4711042423039
1951;104.46578270771856
1952;102.97986275592837
1953;102.98179094696438
1954;102.9847710205961
1955;102.96820750221254
1956;102.98871550090817
1957;102.9829303665171
1958;102.24715588128176
1959;102.98792658067316
1960;102.98442041474635
1961;102.24154014628145
1962;102.98442041474635
1963;103.71967913760086
1964;104.46569251688933
1965;104.4673159756427
1966;103.7060781189603
1967;102.26124113031632
1968;102.98967975316523
1969;102.95427723970224
1970;103.71665638071727
1971;102.25968551343658
1972;104.47353970167192
1973;104.4716454456838
1974;104.46614347259275
1975;102.98941677348627
1976;102.98135271538848
1977;102.98740064056462
1978;102.99748209461127
1979;102.98845252615354
1980;102.25113046652712
1981;103.73070480298881
1982;102.97328992002124
1983;102.98144036140528
1984;102.25717934134545
1985;102.23860293061463
1986;102.26789624795147
1987;103.7167452828167
1988;104.46785713977367
1989;104.49799078863165
1990;103.7211905821159
1991;102.9820538877002
1992;102.24430473872778
1993;102.2580435247418
1994;102.26348821603457
1995;102.98529693384684
1996;102.98222918227003
1997;104.45189515446795
1998;104.46524156507925
1999;104.47065324377061
2000;104.4783207484447
2001;104.46713558884498
2002;102.96750651843884
2003;102.98713767252474
2004;105.22132566695971
2005;105.2507969920888
2006;102.98564754566478
2007;102.26340178783471
2008;103.7211905821159
2009;103.72003476764141
2010;103.7155895674117
2011;102.9698723769276
2012;104.47886202659635
2013;102.98398216079119
2014;102.9889784770058
2015;102.98555989248648
2016;102.98073919744812
2017;102.27628120060521
2018;102.9795998263815
2019;103.70767805365544
2020;103.71834554666854
2021;103.72839277570321
2022;106.02223838355516
2023;105.22068516927486
2024;102.98503397655006
2025;101.5333209703229
2026;105.22507730999482
2027;103.70154523872782
2028;103.7169230874728
2029;103.72305772145302
2030;104.4701120506706
2031;105.2267244572997
2032;103.73577383886662
2033;105.2156529587772
2034;104.45288700010445
2035;103.7115003197057
2036;103.71941241667088
2037;103.71834554666854
2038;102.98748829687634
2039;103.73639638620118
2040;103.71976804488237
2041;104.4660532811406
2042;102.2573521768562
2043;103.71745650509887
2044;102.25959909166433
2045;103.71923460347965
2046;102.25890772274484
2047;103.73532916677384
2048;102.26305607649614
2049;103.69861240972436
2050;101.53843313610263
2051;102.26210538236731
2052;102.26046331596032
2053;102.26789624795147
2054;104.4794033103565
2055;105.22461977822825
2056;103.72563626248244
2057;104.45072299754584
2058;103.7214573121913
2059;102.25588309363765
2060;102.25882130228722
2061;101.52028727724267
2062;102.97907397131564
2063;102.2662539955679
2064;102.99721907508497
2065;102.9710991611685
2066;102.98713767252474
2067;102.9990602399793
2068;102.97916161345367
2069;102.2807767929144
2070;102.98976741335666
2071;102.98810189523641
2072;102.98354391056603
2073;102.26080900976886
2074;102.2566608383187
2075;102.98696236124422
2076;105.21711682491264
2077;104.47561444181096
2078;103.7227020706823
2079;105.21428062126859
2080;104.45487074788824
2081;103.7202125835762
2082;102.98599815987002
2083;102.98214153491053
2084;102.98442041474635
2085;102.99274794865684
2086;102.25985835741933
2087;102.9820538877002
2088;103.00335654739558
2089;102.99502729793822
2090;102.97907397131564
2091;102.9832809622213
2092;102.9710991611685
2093;102.98512162883311
2094;102.99353694276027
2095;102.98529693384684
2096;101.54891468548371
2097;102.98520928126537
2098;102.98047626342576
2099;101.55675595827611
2100;102.28207367183346
2101;102.99064402347847
2102;102.9735528173479
2103;102.98503397655006
2104;102.9782851987864
2105;102.98687470582777
2106;102.98389451044775
2107;102.98301801521936
2108;104.46352798370714
2109;104.46713558884498
2110;104.47435154669529
2111;102.98363156031266
2112;102.9797751125969
2113;102.9970437294804
2114;102.98757595333727
2115;102.97670768997713
2116;102.97872340425532
2117;102.98468336890986
2118;102.98985507369733
2119;103.7181677371353
2120;105.22699898686402
2121;104.46118317397966
2122;104.46740616927518
2123;104.46127335702273
2124;104.46334760999083
2125;104.46803752906327
2126;102.98608581379435
2127;102.9692589957689
2128;102.26322893187326
2129;102.25415481448054
2130;102.2521673656715
2131;102.98187859372713
2132;104.46235556568524
2133;104.462716306889
2134;102.98398216079119
2135;104.47218665467108
2136;102.99502729793822
2137;102.98626112209064
2138;103.71185589366192
2139;104.46686500981643
2140;101.53570658362557
2141;102.26288322170339
2142;102.26262394060993
2143;102.26608112996414
2144;103.71941241667088
2145;102.25147609723862
2146;102.25605592476659
2147;104.48680141722097
2148;104.4538788645777
2149;104.46452005028111
2150;104.47651652844395
2151;102.98801423788018
2152;103.72216859909925
2153;102.2693656763724
2154;102.25959909166433
2155;102.2581299438848
2156;104.46226538077359
2157;104.46713558884498
2158;104.45856793346421
2159;102.258302782609
2160;102.98398216079119
2161;102.98582285246898
2162;102.25493253287158
2163;102.97767171739522
2164;102.2418857121612
2165;103.7167452828167
2166;105.21711682491264
2167;102.26521681071131
2168;102.27161311916586
2169;101.55061920699877
2170;103.72661436330718
2171;104.46677481711839
2172;102.24897032751782
2173;103.70625588704418
2174;105.21199347163927
2175;102.9831056640708
2176;102.26184610521814
2177;103.71896788483595
2178;102.27533026056543
2179;102.98915379515032
2180;102.99730674811114
2181;102.98126506952086
2182;104.4742613410696
2183;103.00011236375894
2184;102.26824199201631
2185;102.25985835741933
2186;101.54192674547215
2187;102.26487108710093
2188;102.26685902978332
2189;102.25069843142359
2190;102.25501894675641
2191;101.54107462345884
2192;102.25622875647974
2193;102.25605592476659
2194;102.27178600347217
2195;102.98678705056055
2196;102.25156250528158
2197;103.71665638071727
2198;102.98073919744812
2199;103.7211905821159
2200;102.99038103887504
2201;102.99195896664168
2202;103.71612297132121
2203;103.71647857697563
2204;104.47047284544759
2205;104.47362990605144
2206;104.4655121356981
2207;102.98275506956017
2208;102.99274794865684
2209;102.98626112209064
2210;104.46506118544534
2211;103.72643652542155
2212;103.71967913760086
2213;104.46875909245139
2214;102.98012568681786
2215;102.98678705056055
2216;102.98468336890986
2217;103.72794816688713
2218;104.46785713977367
2219;103.7155895674117
2220;104.46677481711839
2221;104.46019117078292
2222;103.71763431219351
2223;103.71727869861387
2224;103.72074603503876
2225;103.70723362239939
2226;103.72039040012069
2227;104.46172427457375
2228;104.47290827537677
2229;105.21766578521509
2230;103.71843445166378
2231;105.22480279045742
2232;102.9859105060949
2233;103.7214573121913
2234;102.99266028339154
2235;103.71879007316889
2236;104.46930027153384
2237;103.71914569711267
2238;103.7181677371353
2239;104.4674963630634
2240;103.72030149177223
2241;103.72074603503876
2242;103.72323554775298
2243;102.27308265440065
2244;102.24776068953862
2245;102.27256399008378
2246;102.25277223321744
2247;102.26824199201631
2248;103.73052695107691
2249;102.25778426818921
2250;102.26158682938373
2251;101.54414232964082
2252;102.25674725512467
2253;102.25536460375623
2254;102.26374750151072
2255;104.46984145622325
2256;103.71523396785342
2257;103.7064336557375
2258;102.98573519899227
2259;102.98301801521936
2260;103.71772321596944
2261;102.2580435247418
2262;103.72563626248244
2263;102.98144036140528
2264;105.23038496927447
2265;104.45297716882364
2266;104.46091262578476
2267;105.19479729136438
2268;103.70518928768249
2269;104.47209645278379
2270;102.98801423788018
2271;104.4673159756427
2272;102.26504394861392
2273;104.45667422035179
2274;103.71007804826205
2275;101.51926516832062
2276;102.26210538236731
2277;102.27662700136763
2278;102.97881104579663
2279;102.26357464438053
2280;102.26245108727804
2281;101.54124504671736
2282;103.71736760178017
2283;104.46334760999083
2284;102.25242659374351
2285;103.71167810637904
2286;103.72056821727487
2287;103.01501976015379
2288;102.27100802869674
2289;102.25372275381952
2290;102.97784699704684
2291;102.2585620417908
2292;101.54669889305706
2293;103.71345600663766
2294;103.725814097624
2295;103.72323554775298
2296;104.46677481711839
2297;102.25562384803969
2298;102.26979786923835
2299;102.26054973919334
2300;102.26331535978093
2301;102.26003120198638
2302;102.242144888104
2303;103.7235022883462
2304;104.47020224913122
2305;102.28155491631932
2306;102.26997074740754
2307;102.25968551343658
2308;102.97688296634698
2309;102.2543276397673
2310;102.25320428584587
2311;102.97968746941461
2312;104.45243615884367
2313;103.7320387117681
2314;103.71967913760086
2315;102.26331535978093
2316;101.55343179260271
2317;104.45983044701902
2318;103.71176699994429
2319;105.21354872256839
2320;104.45775633372267
2321;104.4597402664673
2322;104.47146504393413
2323;102.99274794865684
2324;102.9834562609686
2325;102.98065155262482
2326;105.22214917544098
2327;104.46497099586198
2328;104.47200625105228
2329;104.45432971829271
2330;104.46100280836067
2331;105.21107863962945
2332;103.73497343184441
2333;103.72376903031135
2334;103.7291930811771
2335;102.98082684242061
2336;103.72083494414933
2337;103.71701199002945
2338;104.46812772394168
2339;102.99853418614984
2340;103.72056821727487
2341;103.72412468839902
2342;103.71967913760086
2343;102.98135271538848
2344;103.73017124908272
2345;103.73870877029334
2346;102.98652408565415
2347;103.71070028721864
2348;103.72332446113161
2349;104.46677481711839
2350;102.26573540050981
2351;102.9977451154809
2352;102.25838920219019
2353;103.71078917910768
2354;102.2503528059694
2355;104.4630770505843
2356;103.72234642235054
2357;103.7186122621115
2358;104.4677669453625
2359;102.25657442165878
2360;104.47083364271666
2361;102.98678705056055
2362;104.46019117078292
2363;105.23285595883222
2364;104.45703492231763
2365;103.71772321596944
2366;102.25743859483067
2367;102.27169956124595
2368;102.25951267003813
2369;101.55360225734354
2370;102.25873488197567
2371;102.25596950912909
2372;102.99686838447283
2373;102.27048938542198
2374;102.26608112996414
2375;102.26020404713773
2376;102.25173532180565
2377;102.25709292380917
2378;101.54968171308438
2379;102.98433276365691
2380;101.54252323939112
2381;102.9834562609686
2382;102.26711833235292
2383;101.54346060113728
2384;102.26245108727804
2385;102.25605592476659
2386;102.97951218349758
2387;102.9847710205961
2388;102.98871550090817
2389;102.98783892361537
2390;103.72047930862158
2391;104.4685787006699
2392;102.98985507369733
2393;104.45992062772642
2394;102.98889081815737
2395;102.25726575902779
2396;103.73070480298881
2397;102.26461179592717
2398;103.73123836238379
2399;101.5426936675123
2400;101.53954083987466
2401;101.55002261795958
2402;101.54439798018961
2403;101.546954556479
2404;101.54857378804715
2405;98.11815858975825
2406;100.83980388741611
2407;100.83812314418269
2408;100.83904754602761
2409;100.81569058748052
2410;102.24966156207061
2411;101.55581835105245
2412;97.45740869610042
2413;102.2532906968097
2414;102.26115470591466
2415;102.26305607649614
2416;102.97136204730896
2417;102.98389451044775
2418;102.97670768997713
2419;102.2585620417908
2420;103.6949688229507
2421;103.71496726978492
2422;103.71923460347965
2423;103.74884890223429
2424;104.46406910859342
2425;104.46830811416574
2426;102.98082684242061
2427;104.46632385596425
2428;102.98520928126537
2429;105.25143785641964
2430;103.73595170877117
2431;103.70732250834587
2432;104.44278908857699
2433;104.46722578216598
2434;104.46190464268417
2435;102.25631517255542
2436;103.73639638620118
2437;102.26279679452615
2438;102.2711809109573
2439;102.9797751125969
2440;102.28484045678212
2441;102.2684148649254
2442;102.2542412270509
2443;102.26150040439775
2444;101.52437591875365
2445;102.26072258609761
2446;102.98652408565415
2447;103.7238579446046
2448;105.21519550896329
2449;101.53843313610263
2450;102.25173532180565
2451;102.26815555578094
2452;102.28587803972918
2453;102.99125765944281
2454;102.98336861152035
2455;102.98766360994742
2456;103.70865581582714
2457;103.72572517997699
2458;104.45883846951399
2459;104.4693904685927
2460;102.97486732411723
2461;102.98599815987002
2462;103.7115003197057
2463;104.45153448799756
2464;102.98038861905
2465;102.9854722394574
2466;102.97600659046442
2467;103.71230036453588
2468;102.98994273418721
2469;104.45243615884367
2470;105.22224067717903
2471;104.46361817079888
2472;102.97118678973284
2473;104.46578270771856
2474;103.72839277570321
2475;102.9889784770058
2476;103.726881121279
2477;102.98257977320002
2478;103.71487837073354
2479;102.24560069290408
2480;102.99739442128659
2481;102.9761818644476
2482;102.99511496723308
2483;102.27360132397826
2484;102.98661174047373
2485;102.97513022949838
2486;103.0006384337093
2487;102.25182173028674
2488;102.2501799941185
2489;102.26590826494477
2490;101.54482406729821
2491;102.26124113031632
2492;102.2542412270509
2493;101.53451376296138
2494;102.25640158877715
2495;102.97381571601694
2496;103.71292263015972
2497;104.47182584805653
2498;102.99204663071308
2499;102.9995862991823
2500;102.98459571737283
2501;102.99134532232036
2502;102.26435250606825
2503;102.2543276397673
2504;102.26314250411166
2505;102.26798268374851
2506;102.26167325451578
2507;102.27221821679512
2508;102.26677259588567
2509;102.26729120146318
2510;102.26383393029494
2511;102.26314250411166
2512;102.2573521768562
2513;102.26685902978332
2514;102.25320428584587
2515;102.26245108727804
2516;102.26642686175607
2517;102.26046331596032
2518;103.73017124908272
2519;101.54789200004028
2520;102.25415481448054
2521;102.26824199201631
2522;102.97951218349758
2523;103.71959023047178
2524;104.46199482697295
2525;102.97837283958182
2526;102.98284271796403
2527;102.97968746941461
2528;102.98520928126537
2529;102.97968746941461
2530;102.99327394338263
2531;102.97697060475566
2532;102.98608581379435
2533;102.9761818644476
2534;102.98363156031266
2535;102.98626112209064
2536;102.9834562609686
2537;102.97206308357927
2538;102.26219180837586
2539;102.2585620417908
2540;102.99108233413541
2541;102.99283561407138
2542;102.9797751125969
2543;103.71941241667088
2544;104.47750884173298
2545;104.47480257716025
2546;103.71452277605206
2547;105.22571786115249
2548;102.99730674811114
2549;102.97504259422216
2550;102.9859105060949
2551;102.98152800757127
2552;102.98801423788018
2553;103.726881121279
2554;104.4641592966195
2555;104.47227685671412
2556;102.98626112209064
2557;104.46722578216598
2558;103.72572517997699
2559;104.46172427457375
2560;104.4673159756427
2561;103.71665638071727
2562;104.46884928857577
2563;103.72572517997699
2564;101.53937042233665
2565;102.26003120198638
2566;102.99450128530329
2567;101.54542059525758
2568;102.98170330035082
2569;102.98854018425587
2570;102.98065155262482
2571;102.98179094696438
2572;102.98880315945816
2573;102.98617346786789
2574;102.25795710574486
2575;102.25190813891386
2576;102.98433276365691
2577;102.24067624180174
2578;102.96689316546609
2579;102.26452536582809
2580;102.26547610495311
2581;102.259253406036
2582;102.26824199201631
2583;102.26115470591466
2584;102.25787068689401
2585;104.46866889648277
2586;102.26063616257244
2587;102.2566608383187
2588;102.27282332158464
2589;102.25484611913281
2590;103.73212764023984
2591;103.73017124908272
2592;102.25717934134545
2593;102.25968551343658
2594;102.26867417538486
2595;102.25994477962982
2596;102.25942624855801
2597;102.98187859372713
2598;102.99467662225128
2599;102.25977193535492
2600;102.25985835741933
2601;102.9832809622213
2602;102.98266742130549
2603;102.9834562609686
2604;102.98380686025352
2605;101.54516493955964
2606;102.97968746941461
2607;102.97539313622198
2608;103.72403577364844
2609;102.98319331307147
2610;103.7180788325973
2611;103.71976804488237
2612;102.98214153491053
2613;102.25933982722397
2614;102.26504394861392
2615;103.72492492801405
2616;102.9692589957689
2617;102.25441405262976
2618;102.27757796552147
2619;101.55206809527766
2620;102.25985835741933
2621;102.25951267003813
2622;102.25380916565962
2623;101.54806244618372
2624;102.26815555578094
2625;102.25743859483067
2626;102.26478465656358
2627;102.26979786923835
2628;104.47732841973291
2629;102.25795710574486
2630;102.98669939544254
2631;101.5359621916999
2632;100.84148468667884
2633;100.84551883352572
2634;102.2693656763724
2635;101.54968171308438
2636;102.98301801521936
2637;102.98775126670678
2638;102.25994477962982
2639;102.97609422738142
2640;102.26063616257244
2641;102.98257977320002
2642;101.54439798018961
2643;102.25821636317386
2644;102.26435250606825
2645;102.98757595333727
2646;102.9849463244162
2647;102.2659946973814
2648;102.99046870026028
2649;102.99432594895227
2650;103.71843445166378
2651;103.71932350999906
2652;102.98222918227003
2653;104.46488080643435
2654;104.4664140478836
